date,percent_infected
2021-02-01,8.88
2021-02-02,8.92
2021-02-03,8.98
2021-02-04,9.04
2021-02-05,9.16
2021-02-06,9.22
2021-02-07,9.29
2021-02-08,9.33
2021-02-09,9.37
2021-02-10,9.42
2021-02-11,9.49
2021-02-12,9.56
2021-02-13,9.62
2021-02-14,9.71
2021-02-15,9.74
2021-02-16,9.77
2021-02-17,9.81
2021-02-18,9.86
2021-02-19,9.92
2021-02-20,9.98
2021-02-21,10.04
2021-02-22,10.07
2021-02-23,10.1
2021-02-24,10.14
2021-02-25,10.19
2021-02-26,10.22
2021-02-27,10.26
2021-02-28,10.29
