date,percent_infected
2021-02-01,10.87
2021-02-02,10.9
2021-02-03,10.93
2021-02-04,10.98
2021-02-05,11.01
2021-02-06,11.06
2021-02-07,11.1
2021-02-08,11.12
2021-02-09,11.14
2021-02-10,11.18
2021-02-11,11.21
2021-02-12,11.24
2021-02-13,11.27
2021-02-14,11.29
2021-02-15,11.31
2021-02-16,11.32
2021-02-17,11.33
2021-02-18,11.35
2021-02-19,11.37
2021-02-20,11.39
2021-02-21,11.4
2021-02-22,11.42
2021-02-23,11.44
2021-02-24,11.46
2021-02-25,11.49
2021-02-26,11.51
2021-02-27,11.53
2021-02-28,11.55
