date,percent_infected
2021-02-01,7.15
2021-02-02,7.16
2021-02-03,7.18
2021-02-04,7.21
2021-02-05,7.23
2021-02-06,7.23
2021-02-07,7.23
2021-02-08,7.28
2021-02-09,7.3
2021-02-10,7.33
2021-02-11,7.34
2021-02-12,7.36
2021-02-13,7.36
2021-02-14,7.36
2021-02-15,7.36
2021-02-16,7.43
2021-02-17,7.43
2021-02-18,7.46
2021-02-19,7.49
2021-02-20,7.49
2021-02-21,7.49
2021-02-22,7.53
2021-02-23,7.54
2021-02-24,7.56
2021-02-25,7.58
2021-02-26,7.6
2021-02-27,7.6
2021-02-28,7.6
