date,percent_infected
2021-02-01,9.51
2021-02-02,9.51
2021-02-03,9.58
2021-02-04,9.58
2021-02-05,9.67
2021-02-06,9.67
2021-02-07,9.67
2021-02-08,9.72
2021-02-09,9.72
2021-02-10,9.79
2021-02-11,9.79
2021-02-12,9.83
2021-02-13,9.83
2021-02-14,9.83
2021-02-15,9.88
2021-02-16,9.88
2021-02-17,9.92
2021-02-18,9.92
2021-02-19,9.99
2021-02-20,9.99
2021-02-21,9.99
2021-02-22,10.02
2021-02-23,10.02
2021-02-24,10.06
2021-02-25,10.06
2021-02-26,10.09
2021-02-27,10.09
2021-02-28,10.09
