date,percent_infected
2021-02-01,9.43
2021-02-02,9.45
2021-02-03,9.47
2021-02-04,9.51
2021-02-05,9.53
2021-02-06,9.57
2021-02-07,9.6
2021-02-08,9.61
2021-02-09,9.63
2021-02-10,9.65
2021-02-11,9.68
2021-02-12,9.7
2021-02-13,9.72
2021-02-14,9.73
2021-02-15,9.75
2021-02-16,9.76
2021-02-17,9.77
2021-02-18,9.78
2021-02-19,9.8
2021-02-20,9.82
2021-02-21,9.83
2021-02-22,9.85
2021-02-23,9.86
2021-02-24,9.87
2021-02-25,9.89
2021-02-26,9.9
2021-02-27,9.92
2021-02-28,9.93
