date,percent_infected
2021-02-01,11.21
2021-02-02,11.25
2021-02-03,11.3
2021-02-04,11.34
2021-02-05,11.38
2021-02-06,11.42
2021-02-07,11.45
2021-02-08,11.47
2021-02-09,11.5
2021-02-10,11.54
2021-02-11,11.58
2021-02-12,11.61
2021-02-13,11.64
2021-02-14,11.67
2021-02-15,11.68
2021-02-16,11.7
2021-02-17,11.73
2021-02-18,11.77
2021-02-19,11.79
2021-02-20,11.82
2021-02-21,11.84
2021-02-22,11.85
2021-02-23,11.88
2021-02-24,11.9
2021-02-25,11.93
2021-02-26,11.95
2021-02-27,11.97
2021-02-28,11.99
