date,percent_infected
2021-02-01,7.42
2021-02-02,7.45
2021-02-03,7.56
2021-02-04,7.62
2021-02-05,7.67
2021-02-06,7.71
2021-02-07,7.76
2021-02-08,7.79
2021-02-09,7.81
2021-02-10,7.85
2021-02-11,7.9
2021-02-12,7.94
2021-02-13,7.98
2021-02-14,8.01
2021-02-15,8.03
2021-02-16,8.05
2021-02-17,8.08
2021-02-18,8.12
2021-02-19,8.15
2021-02-20,8.18
2021-02-21,8.21
2021-02-22,8.23
2021-02-23,8.24
2021-02-24,8.28
2021-02-25,8.31
2021-02-26,8.34
2021-02-27,8.36
2021-02-28,8.36
