date,percent_infected
2021-02-01,6.0
2021-02-02,6.04
2021-02-03,6.07
2021-02-04,6.11
2021-02-05,6.17
2021-02-06,6.22
2021-02-07,6.26
2021-02-08,6.28
2021-02-09,6.32
2021-02-10,6.36
2021-02-11,6.4
2021-02-12,6.44
2021-02-13,6.47
2021-02-14,6.51
2021-02-15,6.52
2021-02-16,6.54
2021-02-17,6.57
2021-02-18,6.6
2021-02-19,6.62
2021-02-20,6.65
2021-02-21,6.67
2021-02-22,6.69
2021-02-23,6.71
2021-02-24,6.73
2021-02-25,6.75
2021-02-26,6.77
2021-02-27,6.79
2021-02-28,6.81
