date,percent_infected
2021-02-01,9.45
2021-02-02,9.49
2021-02-03,9.54
2021-02-04,9.59
2021-02-05,9.62
2021-02-06,9.67
2021-02-07,9.69
2021-02-08,9.71
2021-02-09,9.73
2021-02-10,9.76
2021-02-11,9.79
2021-02-12,9.82
2021-02-13,9.84
2021-02-14,9.86
2021-02-15,9.88
2021-02-16,9.89
2021-02-17,9.91
2021-02-18,9.93
2021-02-19,9.95
2021-02-20,9.97
2021-02-21,9.98
2021-02-22,10.0
2021-02-23,10.03
2021-02-24,10.05
2021-02-25,10.07
2021-02-26,10.09
2021-02-27,10.1
2021-02-28,10.12
