date,percent_infected
2021-02-01,5.91
2021-02-02,5.92
2021-02-03,5.94
2021-02-04,5.97
2021-02-05,5.99
2021-02-06,6.02
2021-02-07,6.04
2021-02-08,6.06
2021-02-09,6.07
2021-02-10,6.09
2021-02-11,6.11
2021-02-12,6.13
2021-02-13,6.15
2021-02-14,6.16
2021-02-15,6.18
2021-02-16,6.18
2021-02-17,6.2
2021-02-18,6.21
2021-02-19,6.23
2021-02-20,6.24
2021-02-21,6.25
2021-02-22,6.26
2021-02-23,6.27
2021-02-24,6.29
2021-02-25,6.3
2021-02-26,6.32
2021-02-27,6.33
2021-02-28,6.35
