date,percent_infected
2021-02-01,6.15
2021-02-02,6.16
2021-02-03,6.18
2021-02-04,6.2
2021-02-05,6.22
2021-02-06,6.23
2021-02-07,6.23
2021-02-08,6.25
2021-02-09,6.26
2021-02-10,6.27
2021-02-11,6.29
2021-02-12,6.3
2021-02-13,6.31
2021-02-14,6.31
2021-02-15,6.33
2021-02-16,6.34
2021-02-17,6.35
2021-02-18,6.36
2021-02-19,6.38
2021-02-20,6.38
2021-02-21,6.38
2021-02-22,6.4
2021-02-23,6.42
2021-02-24,6.44
2021-02-25,6.45
2021-02-26,6.46
2021-02-27,6.48
2021-02-28,6.48
