date,percent_infected
2021-02-01,4.9
2021-02-02,4.92
2021-02-03,4.95
2021-02-04,4.98
2021-02-05,5.01
2021-02-06,5.05
2021-02-07,5.07
2021-02-08,5.08
2021-02-09,5.11
2021-02-10,5.14
2021-02-11,5.16
2021-02-12,5.2
2021-02-13,5.23
2021-02-14,5.25
2021-02-15,5.27
2021-02-16,5.28
2021-02-17,5.34
2021-02-18,5.37
2021-02-19,5.4
2021-02-20,5.43
2021-02-21,5.45
2021-02-22,5.46
2021-02-23,5.48
2021-02-24,5.51
2021-02-25,5.53
2021-02-26,5.56
2021-02-27,5.58
2021-02-28,5.59
