date,percent_infected
2021-02-01,10.81
2021-02-02,10.85
2021-02-03,10.88
2021-02-04,10.95
2021-02-05,11.0
2021-02-06,11.05
2021-02-07,11.07
2021-02-08,11.1
2021-02-09,11.17
2021-02-10,11.19
2021-02-11,11.22
2021-02-12,11.26
2021-02-13,11.28
2021-02-14,11.31
2021-02-15,11.33
2021-02-16,11.34
2021-02-17,11.36
2021-02-18,11.38
2021-02-19,11.41
2021-02-20,11.43
2021-02-21,11.46
2021-02-22,11.48
2021-02-23,11.5
2021-02-24,11.52
2021-02-25,11.53
2021-02-26,11.55
2021-02-27,11.57
2021-02-28,11.59
