date,percent_infected
2021-02-01,1.87
2021-02-02,1.88
2021-02-03,1.88
2021-02-04,1.89
2021-02-05,1.9
2021-02-06,1.9
2021-02-07,1.91
2021-02-08,1.91
2021-02-09,1.91
2021-02-10,1.92
2021-02-11,1.92
2021-02-12,1.93
2021-02-13,1.94
2021-02-14,1.94
2021-02-15,1.94
2021-02-16,1.94
2021-02-17,1.94
2021-02-18,1.95
2021-02-19,1.95
2021-02-20,1.96
2021-02-21,1.96
2021-02-22,1.97
2021-02-23,1.97
2021-02-24,1.97
2021-02-25,1.98
2021-02-26,1.98
2021-02-27,1.99
2021-02-28,1.99
